id,title,url,image
9767,Vaishnavi Institute of Technology and Science Bhopal,https://vitsbhopal.com,null
19096,Dr RG Bhoyar Institute of Pharmaceutical Education and Research Wardha,https://collegedunia.com/college/9396-dr-rg-bhoyar-institute-of-pharmaceutical-education-and-research-wardha,null
15526,AJK College of Arts and Science Coimbatore,https://ajkcas.com,null
9614,Parvatibai Genba Moze College of Engineering Pune,https://pgmcoepune.com,null
19093,Dr. J. J. Magdum Pharmacy College Kolhapur,https://yahoo.in,null
2771,National Institute of Mass Communication and Journalism Ahmedabad,https://nimcj.org,null
19101,Farooqia College of Pharmacy Mysore,https://yahoo.com,null
13604,CSI Institute Of Legal Studies Thiruvananthapuram,https://gmail.com,null
18289,SM Shetty College,https://smshettyinstitute.in,null
14159,Tamil Nadu Music and Fine Arts University Chennai,https://gmail.com,null
19108,GSVM Kanpur,https://gsvmmedicalcollege.com,null
17108,Dinabandhu Institution Howrah,https://gmail.com,null
19107,GSL Medical College and General Hospital Rajahmundhry,https://yhaoo.co.in,null
14804,Sant Gajanan Maharaj Rural Polytechnic Kolhapur,https://gmail.com,null
18220,Amity School of Communication Noida,https://amity.edu,null
19839,Bethany College of Nursing Durg,https://gmail.com,null
23154,Sunder Deep College of Hotel Management Ghaziabad,https://sunderdeep.ac.in,null
18823,Ismail Saheb Mulla Law College Satara,https://gmail.com,null
19864,Diana College of Nursing Bangalore,https://dianaeducationtrust.org,null
19880,Geetanjali College of Nursing Udaipur,https://geetanjaliuniversity.com,null
17144,Shri Guru Ram Rai PG College Dehradun,https://gmail.com,null
14206,Pravin Dalal School of Entrepreneurship and Family Business Management Mumbai,https://collegedunia.com/college/60465-pravin-dalal-school-of-entrepreneurship-and-family-business-management-mumbai,null
9439,Arignar Anna Institute of Science and Technology Chennai,https://arignaranna.org,null
19119,Global College of Pharmacy Moinabad,https://globalpharmacycollege.com,null
18858,MRVRGR Law College Vizianagaram,https://andhrauniversity.info,null
17573,Amity School of Architecture and Planning Noida,https://amity.edu,null
19018,Amrutvahini College of Pharmacy Sangamner Ahmednagar,https://amrutpharm.co.in,null
16983,SCIM Government Degree & PG College Tanuku,https://gmail.com,null
13013,School of Rural Management Ratlam,https://gmail.com,null
15587,Amardeep Singh Shergill Memorial College Nawanshahr,https://assmcollege.org,null
19849,Bihar Institute of Nursing and Paramedical Patna,https://binpbihar.com,null
9144,FRI,https://fridu.edu.in,null
13785,Krupanidhi Group of Institutions Bangalore,https://krupanidhi.edu.in,null
20115,Akshaya College of Engineering and Technology Coimbatore,https://acetcbe.edu.in,null
21257,Oriental Institute of Science and Technology Bhopal,https://oriental.ac.in,null
17208,Sitalkuchi College Cooch Behar,https://yahoo.in,null
13684,CEDP Skill Institute Mumbai,https://cedp-edu.com,null
21040,Madhu Vachaspati Institute of Engineering & Technology Kaushambi,https://gmail.com,null
20069,AV Parekh Technical Institute Rajkot,https://yahoo.com,null
16986,"S.E.A. College of Arts, Commerce and Science Bangalore",https://seaedu.ac.in,null
21094,Malwa Institute of Science and Technology Indore,https://mistindore.com,null
19116,Geetadevi Khandelwal Institute of Pharmacy Akola,https://rediffmail.com,null
15695,BWDA Arts and Science College Villupuram,https://gmail.com,null
20012,Shantidhama College of Nursing Bangalore,https://shantidhamanursing.com,null
20004,San Joe College of Nursing Pulluvazhy Ernakulam,https://gmail.com,null
21365,Rajas Institute of Technology Nagercoil,https://riit.cc,null
21946,BIMT Group of Institutions Meerut,https://bimtcollege.com,null
21942,Bapatla College of Arts & Science Guntur,https://gmail.com,null
13128,Sankara Polytechnic College Coimbatore,https://sankara.ac.in,null
13577,Pune Vidhyarthi Griha's College of Science & Technology Mumbai,https://yahoo.com,null
20024,Smt NDRK College of Nursing Hassan,https://ndrknursing.com,null
17893,Jammu Institute of Ayurveda and Research College,https://jiarjammu.com,null
14386,NIEM The Institute of Event Management New Delhi,https://yahoo.com,null
19150,Jai Bhavani Shikshan Prasarak Mandal's Institute Of Pharmacy Beed,https://rediffmail.com,null
19300,Sardar Bhagwan Singh Post Graduate Institute of Biomedical Science & Research Dehradun,https://gmail.com,null
19143,Ideal College of Pharmacy Thane,https://idealcollege.in,null
21102,Mangalore Institute of Fire and Safety Engineering,https://mifse.com,null
19338,Smt Sarojini Ramulamma Colege of Pharmacy Mahabubnagar,https://gmail.com,null
21100,Mandsaur University,https://meu.edu.in,null
9646,Guru Nanak Dev University Regional Campus Gurdaspur,https://collegedunia.com/university/28701-guru-nanak-dev-university-regional-campus-gurdaspur,null
15543,Abeda Inamdar Senior College Pune,"https://azamcampus.org,",null
15704,Babbar Akali Memorial Khalsa College Hoshiarpur,https://gmail.com,null
17370,Stella Maris College Chennai,https://gmail.com,null
18309,Xavier Institute of Communications Mumbai,https://xaviercomm.org,null
15560,Aditya Degree College Kakinada,https://collegedunia.com/college/45010-aditya-degree-college-kakinada,null
22659,Dronacharya Institute of Management and Technology Kurukshetra,https://hry.nic.in,null
21900,AVS Presidency International College Raipur,https://avspresidencycollege.com,null
17391,Swami Niswambalananda Girl's College Hooghly,https://yahoo.co.in,null
15574,Akhand Anand Arts And Commerce College Surat,https://dataone.in,null
18187,Indian Institute of Aeronautics New Delhi,https://gmail.com,null
19182,Karnataka College of Pharmacy Bangalore,https://kcp.com,null
20578,Flora Institute of Technology Pune,https://gmail.com,null
22671,FMS Delhi,https://fms.edu,null
19124,Government College of Pharmacy Aurangabad,https://gmail.com,null
17392,Swami Ramanand Teerth Mahavidyalaya Beed,https://yogeshwari.org.in,null
17010,SS Jain Subodh PG College Jaipur,https://subodhpgcollege.com,null
21375,Rajiv Gandhi College of Engineering and Technology Pondicherry,https://rgcetpdy.ac.in,null
22909,JSPM Narhe,https://gmail.com,null
16101,GD Modi Arts College Banaskantha,https://yahoo.co.in,null
15724,Bajkul Milani Mahavidyalaya Medinipur,https://rediffmail.com,null
17669,SVS School of Architecture Coimbatore,https://svscolleges.org,null
13750,Gujarat Maritime University Gandhinagar,https://gmu.edu.in,null
14103,ITS Dental College Greater Noida,https://itsdentalcollege.edu.in,null
20826,Institute of Information Technology and Management Gurgaon,https://iitmedu.in,null
17409,Tagore PG Girls College Jaipur,https://yahoo.com,null
17014,S.S. Memorial College Ranchi,https://gmail.com,null
15739,Bankura Zilla Saradamani Mahila Mahavidyapith,https://collegedunia.com/college/504-bankura-zilla-saradamani-mahila-mahavidyapith-bankura,null
9732,Nirmala College of Engineering Thrissur,https://nirmalaengg.com,null
9786,Vishwabharati Academy's College of Engineering & Polytechnic Ahmednagar,https://yahoo.com,null
17641,MEASI Academy of Architecture Chennai,https://gmail.com,null
17417,Tezpur College,https://gmail.com,null
19078,Daksh Institute of Pharmaceutical Science Chhatarpur,https://rediffmail.com,null
21556,Shankara Institute of Technology (SIT) Jaipur,https://shankaratechnology.org,null
17019,SVS Bellubbi Arts and Commerce College Belgaum,https://yahoo.com,null
18796,GLC Trichy,https://gmail.com,null
20477,Delhi Global Institute of Technology Jhajjar,https://delhiglobal.ac.in,null
19195,MES College of Pharmacy Bangalore,https://gmail.com,null
14802,Sanketika Polytechnic Visakhapatnam,https://gmail.com,null
17442,Tirupathur Arts and Science College Vellore,https://gmail.com,null
19171,K.M. College of Pharmacy Madurai,https://gmail.com,null
15744,Barasat Government College North 24 Parganas,https://bgc.org.in,null
15740,Bapujee College Barpeta,https://bapujicollege.org,null
19866,Dr JP Sharma Memorial School and College of Nursing Yamuna Nagar,https://drjpsharmainstitutes.com,null
14135,International School of Engineering,https://insofe.edu.in,null
19200,MMC Chennai,https://tn.gov.in,null
21098,Manda Institute of Technology Bikaner,https://mitbikaner.ac.in,null
19111,Ganpati Institute of Pharmacy Yamuna Nagar,https://rediffmail.com,null
15745,Barasat College Kolkata,https://yahoo.com,null
20300,Bethlahem Institute of Engineering Kanyakumari,https://bethlahem.org,null
18178,Blue Sky Academy of Aviation and Hospitality Management New Delhi,https://gmail.com,null
23010,Punjab Institute of Management and Technology Fatehgarh Sahib,https://pimt.info,null
17035,Salesian College Sonada Darjeeling,https://salesiancollege.net,null
15939,Dantuluri Narayana Raju college West Godavari,https://dnrcollege.org,null
21901,Academy of Business Management Tourism and Research Bangalore,https://abmtr.in,null
22112,Seth Motilal PG College Jhunjhunu,https://yahoo.co.in,null
14021,Vidhyadeep Homoeopathic Medical College & Research Center Surat,https://vidhyadeep.org,null
16100,Forbesganj College Araria,https://forbesganjcollege.com,null
18504,Amazon Institute of Hotel Tourism and Management Dehradun,https://gmail.com,null
22699,Gandhi Institute of Management Studies Rayagada,https://yahoo.co.in,null
20237,BM College of Technology Indore,https://bmcollege.ac.in,null
8875,DMIHER,https://dmimsu.edu.in,null
18215,Wingsss Aviation and Hospitality Pune,https://sgipune.in,null
15627,Apex International College Amritsar,https://apexemail.net,null
20240,BN College of Engineering and Technology Lucknow,https://bncet.ac.in,null
15757,Basirhat College North 24 Parganas,https://basirhatcollege.org,null
18510,Annai Fathima College of Arts and Science Thirumangalam,https://annaifathimacollege.edu.in,null
17906,Pankajakasthuri Ayurveda Medical College Kattakkada,https://pkamc.ac.in,null
17502,Vimala College Thrissur,https://vimalacollege.edu.in,null
17522,Women's Christian College Kolkata,https://gmail.com,null
14264,Government Engineering college Banswara,https://gecbanswara.ac.in,null
19748,Sree Chitra Tirunal Institute for Medical Sciences and Technology Thiruvananthapuram,https://sctinst.ac.in,null
22262,Institute of Bioresources and Sustainable Development Imphal,https://sancharnet.in,null
14688,Chhatrapati Shahu Ji Maharaj Government Polytechnic Ambedkar Nagar,https://collegedunia.com/college/60967-chhatrapati-shahu-ji-maharaj-government-polytechnic-csjmgpa-ambedkar-nagar,null
20246,BSA College of Engineering and Technology Mathura,https://bsacet.org,null
17514,Vivekananda Institute for Leadership Development Mysore,https://vild.edu.in,null
15688,Bimala Prasad Chaliha College Kamrup,https://gmail.com,null
22940,KJ Somaiya,https://somaiya.edu,null
17907,R.A. Podar Ayurved Medical College Mumbai,https://gmail.com,null
19157,Jalna Education Societys Institute of Pharmacy,https://yahoo.in,null
