id,title,image
33563,RITEE College of Management Raipur,
26590,Karuna College of Nursing Chittor Palakkad,
26245,Jai Narain College of Technology Bhopal,
26611,Malabar Medical College Hospital & Research Centre Calicut,
33565,Sona Devi University Bhandra,
33583,Fly IIA New Delhi,
26405,Tolani College of Commerce Mumbai,
27872,Raghavendra School & College Of Nursing Davanagere,
33566,Dayanand Girls PG College Kanpur,
29243,North Lakhimpur College,
27323,BMS School of Architecture Bangalore,
33567,"Brajlaal Verma Memorial Mahavidyalaya, Kanpur",
33572,Hiray School Of Design Mumbai,
17194,Sikh National College Gurdaspur,
26612,GEC Thrissur,
28329,Padmashree Group of Institutions Bangalore,
17187,SIBGA Institute of Advanced Studies Irikkur Kannur,
33570,Charan's International Institute of Fashion Technology Bangalore,
27883,Tipu Sultan Unani Medical College & Hospital Gulbarga,
28331,Rathinam Institute of Management Coimbatore,
16395,Jorhat Kendriya Mahavidyalaya,
33574,"Department of MBA, RNS Institute of Technology Bangalore",
26255,JGEC,
33580,"M. V. P. SAMAJ's Karmayogi Dulaji Sitaram Patil College of Agriculture, Nashik",
16396,Joya Gogoi College Golaghat,
31233,Xavier Institute of Polytechnic and Technology Ranchi,
26262,Mass College of Engineering and Management Aligarh,
27355,Good Shepherd college of Education Nagercoil,
27356,Aasee college of Education Karur,
25876,Shri Madhwa Vadiraja Institute of Technology & Management Udupi,
28332,International Institute of Management & Human Resource Development Pune,
29225,IMRT Business School,
33581,Center for Design Studies Indore,
33597,Sri Swami Ji Group of Colleges Lucknow,
26658,"Mahatma Gandhi University, School of Medical Education Kottayam",
28333,Park Global School of Business Excellence Chennai,
27392,Kanchi College of Education Kanchipuram,
20993,Lourdes Matha College of Science and Technology Thiruvananthapuram,
33584,Panacea Institute of Fashion Technology Mumbai,
33586,MCC Boyd Tandon School Of Business Chennai,
26677,Tharananellur Arts and Science College Irinjalakuda,
28016,Chhaju Ram Memorial Jat College Hisar,
26671,NSS College Nilamel Kollam,
33587,Ramadhin Singh Girls' P.G. College Lucknow,
17210,Sitananda College Medinipur,
28334,Shankara International School Of Management Research Jaipur,
33588,P.A First Grade College Mangalore,
30803,Aadhya Group of Institutions Hyderabad,
33592,Charan's Degree College Bangalore,
26696,SI Women's College of Art and Science Kozhikode,
33600,St. Vincent Pallotti College Bangalore,
33601,KIIT School of Language and Literature Bhubaneswar,
26263,Swaminarayan Siddhanta Institute Of Technology Nagpur,
26279,Bheemanna Khandre Institute of Technology Bhalki,
27475,Meston College of Education Chennai,
28004,Bappa Sri Narain Vocational Post Graduate College Lucknow,
28026,Shree Bhausaheb Hire Government Medical College & Hospital Dhule,
28032,UGI Allahabad,
33603,SAMET School of Management Bhubaneswar,
25651,Dum Dum Motijheel College Kolkata,
19551,Hassan Institute of Medical Sciences,
19901,Jennys College of Nursing Tiruchirappalli,
33604,"Shell College Of Hotel & Tourism Management, Thane(W)",
33608,Sage University Indore Powered By Seekho,
26423,SOA University,
28077,"University School of Engineering & Technology, Rayat Bahra University Mohali",
27473,Wadiyar Centre For Architecture Mysore,
28335,Lloyd Business School Greater Noida,
27506,Sre Ramana College of Education Krishnagiri,
29359,KIPM College of Management Gorakhpur,
33609,Assam Down Town University Powered By Seekho New Delhi,
32035,Rinpoche Academy of Management and Technology Kolkata,
27527,Sri Raaja Raajan College of Education for Women Sivaganga,
33610,Om Sadashiva College of Pharmacy Deoghar,
33613,Deoghar College of Health Education,
26747,Cochin University College of Engineering Kuttanad Alappuzha,
33612,B.L.M School of Pharmacy Deoghar,
33614,Academy of Informatics and Management Studies Jaipur,
33615,Swami Vivekanand Group of Institutions Bilaspur,
29400,Vidyodaya College Manawar,
27554,Sree Balaji College of Physiotherapy Chennai,
32068,Maya Academy of Advanced Cinematics Hyderabad,
16416,K.N.V.V. Sangha's Arts and Commerce College Kittur Belagavi,
26966,Grace College of Nursing Kanyakumari,
28338,Shankara International School of Management Jaipur,
28341,Pandit L.R. College of Technology Faridabad,
29941,Institute of Entrepreneurship New Delhi,
33616,Saraswati Group of Colleges Mohali,
28339,Abhinav Education Society's Institute of Management and Research Pune,
28155,Bahra Faculty of Computer Applications Patiala,
33619,ABC College Of Education Patna,
28342,Siddhi Vinayak Group of Colleges Alwar,
33620,St. Wilfred's College of Management Studies Thane,
27591,"College of Fisheries Engineering, Tamil Nadu Fisheries University Nagapattinam",
28347,CKD Institute of Management & Technology Amritsar,
28348,Brindavan College of Management Studies Bangalore,
21128,Marwar Engineering College and Research Centre Jodhpur,
33622,Vymak Group of Institutions Bangalore,
33637,Alliance School of Design & Creative Arts Bangalore,
17268,Sri Arvind Mahila College Patna,
33624,BBR Degree College Hyderabad,
28350,AIMS Institute of Management Studies Pune,
27659,Faculty of Arts Departments Mysore,
33626,MKSSS's BCA College Wai,
33627,Maa Ambey Institute of Nursing & Paramedical Science Almora,
28192,"Jaipur National University, School of Engineering and Technology",
27664,Maharaja's College Mysore,
28352,Shekhawati Institute of Technology Jaipur,
28368,TKWs Institute of Banking & Finance New Delhi,
21061,Maharishi Arvind College of Engineering and Research Center Jaipur,
26280,Sai Nath Institute of Engineering and Technology Agra,
26289,Udaya School of Engineering Kanyakumari,
33631,Primus B School Bangalore,
33633,Rajlaxmi Foundation's College of Agriculture Ahmednagar,
27711,"Sri Lakshmi Hayagreeva Institute of Science, Commerce and Management Mysore",
27758,St. Philomena's College Mysore,
33635,Futurevarsity Mumbai,
28358,Matoshri Ushatai Jadhav Institute of Management Studies & Research Centre Thane,
33638,Alliance School of Economics Bangalore,
28360,Institute of Logistics and Aviation Management Mumbai,
33639,Alliance School of Film and Media Studies Bangalore,
33801,Dada Saheb Balpande College of Hotel Management and Fashion Designing Nagpur,
28362,Institute of International Trade Kolkata,
19253,Poona College of Pharmacy Pune,
28364,Gurunanak Institute of Dental Science and Research Kolkata,
28366,Rizvi Institute of Management Studies and Research Mumbai,
33642,Alliance School of Sciences Bangalore,
28365,Sadhu Vaswani Institute of Management Studies For Girls Pune,
33644,ECR College of Nursing Udupi,
27779,Anand Institute of information science,
28370,RIIM Pune,
33647,EIMR Business School Bangalore,
31503,Government I.T.I. Peravoor Kannur,
16436,Kamla Nehru Post Graduate College Rae Bareli,
27803,Bhopal Institute of Technology & Science,
33646,SCS First Grade College Mangalore,
33648,Chirayu University Bhopal,
28371,VIMSAR,
28375,Progressive Education Society's Modern Institute of Business Studies Pune,
33649,"JNCT Professional University, Bhopal",
23097,Sherwood College of Professional Management Lucknow,
28381,Oakbrook Business School Gandhinagar,
33654,Arpit Institute of Engineering and Technology Rajkot,
33664,Christ University Bangalore (Kengeri Campus),
33866,Amrita Vishwa Vidyapeetham Faridabad,
33655,Sudharsan Polytechnic College Tiruchirappalli,
28383,Shri Shivaji Maratha Society's Institute of Management & Research Pune,
33673,Future Varsity Business Management Mumbai,
27858,T. John College of Nursing Bangalore,
33656,Dr. Kariappa Business School Bangalore,
27816,Vagdevi College of Education Thirthahalli,
33657,Dr. Asha Smriti Mahavidyalaya Lucknow,
33659,Frankfinn Institute of Air Hostess Training Surat,
33658,GB Pant Institute of Hotel Management Haldwani,
33662,Kibord Animation Kolkata,
28387,ShaShib College of Technology Bhopal,
33666,Indian School of Media Mumbai,
33668,Durga Institute of Paramedical Science Haldwani,
26281,Jaya Sakthi Engineering College Chennai,
16442,Kanoria College Jhunjhunu,
27899,N.E.T. Pharmacy College Raichur,
33670,Parishkar Institute of Pharmaceutical Science Jaipur,
33672,Global Academy of Professional Accounts Mumbai,
33674,International Design Academy New Delhi,
29614,"Directorate of Distance Education, B.R.A. Bihar University Muzaffarpur",
33675,Sri Sri Institute of Fashion Studies Bangalore,
28388,International College of Financial Planning Mumbai,
26909,Dhanalakshmi Srinivasan Medical College And Hospital Perambalur,
33680,Global Institute of Management & Technology Krishnagar,
33690,MMU Mullana,
22145,International Academy of Management and Entrepreneurship Bangalore,
28391,Sir M. Visvesvaraya Institute of Management Studies and Research Mumbai,
26292,Unnamalai Institute of Technology Kovilpatti,
33681,Systel Institute Of Management & Research Dhule,
19692,Paramedical College Durgapur,
26929,Dr. Nalli kuppusamy Arts College Thanjavur,
16548,MES Kalladi College Mannarkad,
26927,South Travancore Hindu College Nagercoil,
33684,Global College of Pharmaceutical Technology Krishnagar,
28392,ICRI Dehradun,
33685,Global Hiramoni Memorial Nursing Institution Krishnagar,
28015,C. M. College Darbhanga,
33686,Mahendra Gayatri Nursing and Paramedical College Bareilly,
33689,Yashraj colleges Kanpur,
20766,IMPS College of Engineering and Technology Malda,
28396,VES Institute of Management Studies and Research Mumbai,
32058,Institute of Business Management and Research Bangalore,
33687,Dhanvantari Ayurvedic Medical College & Hospital Bareilly,
26427,VGU Jaipur,
19623,MAMC Agroha,
33691,Vanasthali College of Pharmacy Rewa,
33704,S.S. Pawar College Pune,
28397,JIS University,
33692,Unitedworld School of Creative Intelligence New Delhi,
33707,Auric Institute of Hospitality and Cruise Management Jaipur,
33694,Unitedworld School of Creative Intelligence Indore,
15691,B.R. Tambakad Arts Commerce and Science First Grade College Haveri,
26430,Maulana Azad University Jodhpur,
33698,"Shri Pramod Charan Dwivedi Vidhi Mahavidyalaya, Kanpur",
21609,Shri Ram Institute of Technology Meerut,
33700,SMT. K.L. Tiwari Degree College of Commerce and Science Palghar,
33701,City Premier College of Management Nagpur,
33703,Chennais Amirta International Aviation College,
16379,Janta Vidya Mandir Ganpat Rai Rasiwasia College Bhiwani,
33705,Federal Institute of Hospital Management Noida,
28121,"KR Mangalam University, School of Management and Commerce",
31566,Satyam Group Of Institution Beawar,
16446,Karamat Husain Muslim Girl's PG College Lucknow,
25793,Srinivasa Institute of Engineering and Technology East Godavari,
26990,Shenbagha College of Nursing Chennai,
27253,NITTE School of Management Bangalore,
26987,Sree Balakrishna College of Arts & Science Rajapalayam,
33708,Usha Institute Of Professional Education Motihari,
28402,IIKM Business School Calicut,
28410,ICRI Mumbai,
28422,IIMT College of Medical Science Meerut,
28156,DRIEMS School of Hotel Management Cuttack,
33709,Brooks School of Hotel Management Kochi,
16448,Karanjia College,
17320,St Xavier College Thumba Thiruvananthapuram,
33713,International Interdisciplinary School of AI Design and TechInnovation Bangalore,
33725,Impact Institutes Of Hotel Management Greater Noida,
33719,"K R Mangalam University, School of Journalism & Mass Communication Gurgaon",
26998,"RVS Dental College and Hospital, Kannampalayam Coimbatore",
33731,Sree Sastha Pharmacy College Chennai,
22586,BIMTECH,
28699,RV Institute of Technology Guntur,
33723,JNM College for Advance Studies & Technology Varanasi,
27014,Sree Narayana Guru College Coimbatore,
33724,Pune Cambridge Institute of Management & Computer Applications,
16133,Gogamukh College Dhemaji,
28403,Rama Institute of Business Studies Delhi NCR Campus,
28421,Aurora's PG College Ramanthapur,
33726,Petals International Institute Of Hotel Management Kolkata,
33730,SDM Research Institute for Biomedical Sciences Dharwad,
26436,JAGANNATH University Bahadurgarh,
28206,VGU Faculty of Engineering & Technology Jaipur,
33728,Dr. Atar Singh Kailash Kumari Vidhi Mahavidyalaya Kanpur,
33738,"Techno India University, Tripura Agartala",
17524,Womens College Agartala,
28406,DSRF Institute of Computer Science & Management Studies Pune,
28448,SSSUTMS,
29759,Aayojan School of Architecture and Design Pune,
33734,SDM College of Physiotherapy Dharwad,
33743,Templ Group of Institutions Murad Nagar,
27032,Yadava College Madurai,
33735,Arka Jain University Powered by Emversity,
28269,Glocal School of Science & Technology Saharanpur,
28266,Techno India University Kolkata,
33736,Malla Reddy University Powered by Emversity Hyderabad,
32171,"JD Institute of Fashion Technology, Nagpur",
33740,Pritee Rural Institute for Technology & Education,
17338,St Joseph's College Kohima,
33742,LSR Law Academy Murad Nagar,
29767,"Babu Banarasi Das University, School Of Legal Studies Lucknow",
4190,PGIMER,
27052,Rajapalayam Raju's College,
33744,Shrey Institute of Nursing and Allied Sciences Ahmedabad,
13252,Krushnaji Purushottam Chousalkar Yogeshwari Polytechnic Aurangabad,
20844,Jayawantrao Sawant College of Engineering Pune,
28417,Vishwakarma Institute of Managment Pune,
33746,Mind Power University Nainital,
33747,Ideal Institute of Nursing Nadia,
33749,Rathinam College of Liberal Arts and Science Coimbatore,
33751,IHM Himgiri Institute of Hotel Management Dehradun,
19173,KTN College of pharmacy Palakkad,
28315,Goel Institute of Higher Studies Lucknow,
33753,RMD Jain Institute of Nursing Bhopal,
27062,St.John'S College of Nursing Vellore,
28326,Indian Institute of BioSocial Research and Development Kolkata,
28423,"Galgotias University, School of Law Greater Noida",
34231,vihm college,
26295,VVP Engineering College Rajkot,
33754,Sri Sathya Sai College of Homoeopathic Medical Science and Hospital Dharwad,
26302,SAHE University,
33755,MIDAS School Of Entrepreneurship Pune,
26314,VNRVJIET,
18643,Scott Hotel Management Institute Kolkata,
27083,Sri Venkateswara College of Computer Applications and Management Coimbatore,
28373,"Babu Banarasi Das University, School of Computer Applications Lucknow",
28379,"Babu Banarasi Das University, School of Hotel Management Lucknow",
33756,Orissa Academy of Social Science & Integrated Studies Balasore,
31966,Abhedananda Mahavidyalaya Sainthia,
33759,Gurukul Edutech College Kolkata,
27093,Velammal Medical College And Hospital Research Institute Madurai,
30071,The English and Foreign Languages University Lucknow,
30074,IIIT Sonepat,
27097,Venkateswara Hospitals Chennai,
28425,"Galgotias University, School of Finance & Commerce Greater Noida",
33760,Mai Institute of Hotel Management Sindhudurg,
28435,Meerut Institute of Engineering & Technology Kumaon Haldwani,
27100,Vivekanandha Institute of Information and Management Studies Elayampalayam,
16479,Kirori Mal College,
17345,St. Peter's College Kolenchery Ernakulam,
23104,Shree Bankey Bihari Institutions of Management Meerut,
16472,Kholeshwar Mahavidyalaya Beed,
32089,Govt Medical College Karur,
27115,Srimath Sivagnana Balaya Swamigal Tamil Arts and Science College Mailam Tindivanam,
28429,Naraina Medical College & Research Center Kanpur,
16474,Khudiram Bose Central College Kolkata,
33762,NBC College Bangalore,
28430,"Zeal Institute of Business Administration, Computer Application and Research Pune",
16166,Government College Hisar,
28431,Indian School of Business Management and Administration New Delhi,
28446,IQ City United World School of Business Kolkata,
33765,The Institute of Science Mumbai,
30877,Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management Nashik,
33767,Dr. GD. Pol Foundation Institute Of Nursing Education Navi Mumbai,
34044,St Joseph University Chennai,
25846,Kopal Institute of Science & Technology Bhopal,
32269,Preston Institute of Hotel Management & Catering Technology Gwalior,
33770,J.S Institute of Hospitality Management Greater Noida,
28434,Galgotias University School of Business Greater Noida,
26442,Rai Technology University Bangalore,
33771,Sonia Education Trust's College of Pharmacy Dharwad,
28500,Institute of Pharmacy Jalpaiguri,
26305,Vetri Vinayaha College of Engineering and Technology Thottiyam,
33772,S.R. College of Law Ghaziabad,
28443,Sinhgad Institute Of Management And Computer Application Narhe,
32273,Province College Guwahati,
33773,Dr.Govind Prasad Rani Devi Patel Mahavidyalaya Kanpur,
28529,Lady Amritbai Daga College Nagpur,
28544,Kamla Lohtia Sanatan Dharam College Ludhiana,
33781,Shree Ram College of Pharmacy Barwala Panchkula,
33791,Sitapur Siksha Sansthan,
28449,NSRIT,
28450,VITS Satna,
33782,Anuj Goyal College of Law Ghaziabad,
30003,Christ Academy Institute of Law Bangalore,
30488,Meghnad Desai Academy of Economics Mumbai,
28451,Yogada Satsang Mahavidyalay Ranchi,
27154,JSS Academy Bangalore,
32100,Khandelwal Vaish Girls Institute of Technology Jaipur,
19796,Smt. Nagarathnamma College of Nursing Bangalore,
33784,Moople Institute of Animation and Design Siliguri,
27168,Avani Institute of Design Calicut,
30075,State Institute of Hotel Management Sidhpur,
30076,"Institute of Design, Nirma University Ahmedabad",
27177,Nizar Rahim and Mark School of Architecture Kollam,
28637,"Hon. Shri. Annasaheb dange Ayurved medical college, Post Graduate & Research Center Sangli",
26310,Vidyalankar Institute of Technology Mumbai,
28453,Kamla Nehru Mahavidyalaya Nagpur,
27190,College of Veterinary & Animal Science Udgir,
17377,Sundarban Hazi Desarat College South 24 Parganas,
33786,Smt. Sudhatai Mandke College (Commerce & Center for Distance Education) Pune,
33787,Aster Health Academy Bangalore,
13475,Gudiyattam Polytechnic College Vellore,
17382,Suren Das College Dispur,
28454,JRE Group of Institutions Greater Noida,
16485,Kittel Arts College Dharwad,
33788,Thakur Specialized Degree College Mumbai,
33789,Jaipur National University Powered by Sunstone Jaipur,
28686,JNTUA College of Engineering Anantapur,
33805,NFCI Hotel Management Institute Dehradun,
27204,MSI Delhi,
27218,Srinivas University Mangalore,
28455,JNMC Aligarh,
27212,St. Kabir Institute of Professional Studies Ahmedabad,
28458,Jangipur College Murshidabad,
28729,Jei Mathaajee College of Engineering Kanchipuram,
29056,New Alipore College Kolkata,
32236,D Y Patil College of Architecture Kolhapur,
33790,BIMA B School Bangalore powered by Sunstone,
33793,Dr. Sudhir Chandra Sur Institute of Pharmaceutical Science and Technology Kolkata,
33794,"Institute Of Mass Communication, IPS Academy Indore",
33798,Sri Manakula Vinayagar School of Arts and Science Pondicherry,
17405,T.N.B. College Bhagalpur,
28459,"K. M. Agrawal College of Arts, Commerce and Science Kalyan",
28461,Techno College of Engineering Agartala,
18568,IHM Faridabad,
17411,Takshashila Mahavidyalaya Amravati,
17414,Tara Vivek College Sangrur,
29605,Swaraj Institute of Management Satara,
33800,"Brahma Valley College Of Arts, Commerce & Science Nashik",
33811,R.G.Mahavidyalaya Kanpur Dehat,
32456,Arham International Institute of Information Security Pune,
33802,City Model College Kanpur,
32468,Rani Anna Government College for Women Tirunelveli,
28462,KC Institute of Engineering and Technology Una,
28464,Techno Global University Shillong,
33803,East West Educational Institute Meerut,
27027,Tirukkoilur College of Arts & Science Villupuram,
32131,Adithya School of Business Management Coimbatore,
16519,Lalgola College Murshidabad,
29209,Gargaon College Sivasagar,
32502,Shiva Institute of Pharmacy Bilaspur,
33804,Kaka Horam Singh College of Law Bhaghpat,
28463,MERI College of Engineering and Technology New Delhi,
33807,Syadwad Institute of Higher Education & Research Bhaghpat,
28466,J.D.C Bytco Institute of Management Studies & Research Nashik,
33810,Acharyapuram Agri Business Management School (ABMS) Greater Noida,
28502,IMDR Pune,
28467,"Shri Bhausaheb Vartak Arts, Commerce and Science College Mumbai",
32541,Krishna Institute Of Fashion Design Indore,
16792,PD Women's College Jalpaiguri,
28471,Institute of Pharmacy and Technology Cuttack,
28473,B.N. Bahadur Institute of Management Science Mysore,
28475,ITM Gorakhpur,
29277,St. Johns College of Pharmaceutical Sciences Kurnool,
17426,The New College Kolhapur,
26312,Vidyavardhini's College of Engineering and Technology Palghar,
17431,The Zamorins Guruvayurappan College Kozhikode,
32544,Xavier Institute of Business Administration Palayamkottai,
16522,Laxmi Venkatesh Desai College Raichur,
29374,Shree Institute of Professional Studies Rewa,
32582,AGET Business School Bahadurgarh,
33808,Saroj International University Lucknow,
29376,R.V.S. College Morena,
33809,Shivvati Shivnandan Shukla Mahavidyalaya Kanpur Dehat,
17438,Thunchan Memorial Government College Tirur,
16526,Ln. G.V. Rao Modern Degree College Ramachandrapuram,
33815,Shakuntala Krishna Institute of Technology Kanpur,
33832,Keshav Marwar Girls Degree College Hapur,
32595,Biyani Institute of Pharmaceutical Sciences Jaipur,
33816,"St Wilfred’s College of Arts, Commerce & Science Thane",
28992,Guru Nanak Institute Of Engineering and Management Hoshiarpur,
28484,J.S Hindu (P.G.) College Amroha,
16527,Loganatha Narayanasamy Government College Ponneri,
19588,K.J. Somaiya Medical College & Research Centre Mumbai,
21241,Nimra Institute of Science and Technology Krishna,
33820,Horizon Institute of Design Indore,
28487,International Institute of Fashion Technology Naraina Naraina,
32612,KMCH Institute Of Allied Health Sciences Coimbatore,
33821,JSS University Noida,
29063,Sinhgad Institute of Pharmaceutical Sciences Pune,
33825,SIHM Dharmashala,
29413,Bhagwant Institute of Pharmacy Muzaffarnagar,
29415,J.C. MILL GIRLS COLLEGE Gwalior,
16530,Lord Buddha Post Graduate College Bahraich,
33826,St. Francis Institute Of Hotel Management Mumbai,
29442,Jagran Lake City Business School Bhopal,
32913,Ausskill International Hotel School Dehradun,
16532,Lords Universal College Mumbai,
31258,New Government Polytechnic Patna,
26313,Vidyodaya Institute of Engineering and Technology Kozhikode,
33827,Swami Samartha Maharashtra Institute of Hotel Management Sholapur,
28492,Indo German Training Centre Bangalore,
33829,"Shri Suresh Dada Jain Institute of Pharmaceutical Education & Research, Jamner Jalgaon",
28494,KK Wagh Nashik,
33837,Magadh Paramedical & Nursing Institute Gaya,
28495,Vivek College of Commerce Mumbai,
33830,International School Of Design Surat,
23535,DAV Mahavidyalaya Bhopal,
26315,VJEC,
28498,Yashvantrao Chavan Arts and Science Mahavidyalaya Washim,
17459,Umshyrpi College Shillong,
30077,AISSMS Polytechnic College Pune,
17461,UCC Shillong,
33833,R.K. Pharmacy College Azamgarh,
17462,Union Christian College Aluva,
23076,Sant Hari Dass College of Higher Education New Delhi,
17464,United Mission Degree College Bangalore,
28501,"Tuljaram Chaturchand College of Arts, Science & Commerce Baramati",
33834,City Group Of Institution Roorkee,
16590,Maharaja Agrasen College,
17243,South Calcutta Girls College Kolkata,
33838,Krishna Institute of Law Ghaziabad,
28503,Islamia College of Science and Commerce Srinagar,
28505,Institute of Management Studies Bikaner,
28511,Medical & Technology Institute of Nursing Jaipur,
17495,Vidya Vikas Master of Social Works Mysore,
28506,Kalol Institute of Management,
33839,Betwanchal Group of Institutions Mahidpur,
28510,ISMT Business School Mumbai,
28512,Institute of Business Management and Research Hubli,
17491,Vidhya Deep Degree College Saharanpur,
28514,K.S. Jain Institute of Engineering and Technology Ghaziabad,
28528,L.J. Institute of Management Studies Ahmedabad,
28515,Kavitha Degree & PG College Khammam,
33840,Pentium Point Group Of Institutions Rewa,
30079,SBU,
17497,Vidyasagar College Kolkata,
17498,Vidyasagar School of Social Works Kolkata,
28519,Kashi Naresh Government Post Graduate College Gyanpur,
28525,LN Group of Institutes Mumbai,
25954,Pandian Saraswathi Yadav Engineering College Sivaganga,
28532,Kedarnath Aggarwal Institute of Management Charkhi Dadri,
33841,Ram Chameli Chadha Vishvas Girls College Ghaziabad,
28533,Krupanidhi College of Management Bangalore,
27421,Periyar University Centre for Online and Distance Education Salem,
28535,Trai Shatbadi Guru Gobind Singh Khalsa College Amritsar,
28536,Lala Lajpat Rai Institute of Engineering and Technology Moga,
31471,Ratua S.N. Bose Government Polytechnic,
33843,Assam Energy Institute Sivasagar,
17512,"Vivekananda College of Arts, Science & Commerce Puttur",
16544,M.E.S. Asmabi College Kodungallur,
33844,PES`s Modern Institute of Business Studies Pune,
30080,MNLU Aurangabad,
27432,Sri Muppudathi Amman College of Education Tirunelveli,
33845,United International Business School Bangalore,
28537,Shri K. O. Shah Municipal Arts & Commerce College Dhoraji,
28562,Kumaran Institute of Technology Thiruvallur,
28538,KMS College of IT and Management Dasuya,
28540,Kakinada Institute of Engineering and Technology West Godavari,
33846,Sri Venkateswaraa University Ettayapuram,
33847,M.R. Bharti College of Education New Delhi,
33850,Institute of Professional Studies Roorkee,
25815,College of Engineering Attingal,
28541,Kothari College Of Management Science & Technology Indore,
16549,MES Keveeyam College Valanchery Malappuram,
16552,MET Arts and Science College Nadapuram Calicut,
16550,M.E.S Ponnani College Ponani,
27057,St. Ann's College Of Nursing Thoothukkudi,
31268,Butler Polytechnic Vadodara,
33851,Integrated Institute of Medical and Health Sciences New Delhi,
28542,MVC Chennai,
33855,Rameshwaram Pharmacy College Sitapur,
33859,Father Muller College of Pharmaceutical Sciences Mangalore,
30393,United College of Medical Sciences Coimbatore,
33867,Nalapad Group Of Institutions Bangalore,
28543,Krishnagar Government College Nadia,
33862,LCIT School of Pharmacy Bilaspur,
28545,H. & H. B. Kotak Institute of Science Rajkot,
28548,Lukhdhirji Engineering College Morvi,
33864,Seth Ram Bahadur Singh Gujarati College Kochi,
17552,Kerala State Chalachitra Academy Thiruvananthapuram,
17560,Ramanaidu Film School Hyderabad,
33865,Dayanand Yadav Degree College Lucknow,
16555,M P Arts and M H Commerce College for Women Ahmedabad,
28549,Kakarparthi Bhavanarayana College Vijayawada,
33868,Aircamp Aviation Academy Gurgaon,
33870,Disha Institute of Professional Studies Nainital,
28550,University Maharaja College Jaipur,
27487,S.T. Hindu College of Education Nagercoil,
30081,Kumaun University Nainital,
33872,Smt. Champa Devi Shiksha Prakshishan College Mainpuri,
25740,ISL Engineering College Hyderabad,
17561,Ramoji Academy of Movies Hyderabad,
31003,RV University Bangalore,
33874,Institute of Teacher Training And Education Gorakhpur,
28551,Maeer's Maharashtra Institute of Pharmacy Pune,
33875,Kabutari Devi Rajeshwar Tripathi Smarak P.G. College Gorakhpur,
17570,Accurate Institute of Architecture and Planning Greater Noida,
28554,Parumala Mar Gregorios College Valanjavattom,
33876,Manipur College Imphal,
28557,Krishnath College Berhampore,
28563,Nirmala Memorial Foundation College of Commerce and Science Mumbai,
28559,MLNC Yamunanagar,
26121,"Chandmal Tarachand Bora Arts, Commerce & Science College Shirur Pune",
17569,Aayojan School of Architecture Jaipur,
28560,KLE Institute of Dental Sciences Bangalore,
17061,Sarat Centenary College Hooghly,
31689,The Regional Institute of Printing Technology Kolkata,
28564,Krupanidhi Degree College Bangalore,
28565,VES College of Pharmacy (Autonomous) Mumbai,
28569,Kutir Post Graduate College Jaunpur,
33879,CARE College of Nursing Haridwar,
33880,College Of Education Ghaziabad,
28570,Nirmala College of Information Technology Chalakudy,
28588,Sheth L. U. J. College Of Arts and Sir M. V. College of Science and Commerce Mumbai,
33881,"Medical Institute of Allied Sciences ,Hyderabad",
33883,Shri Doodhnath Group of Institutions Jhansi,
27044,Jawahar Engineering College Chennai,
30085,Jodhpur Institute of Hotel Management,
28571,Malini Kishor Sanghvi College of Commerce & Economics Mumbai,
16972,Rosary College of Commerce and Arts Salcete,
28573,Third Eye College Guwahati,
32600,ASET College of Science & Technology Coimbatore,
33882,Aaliyah Group Of Institutions Mangalore,
16572,Madeenathul Uloom Arabic College Pulikkal,
27531,Sri Ragavendra College of Education Dindigul,
28575,Vivekanand College Surat,
28585,Suratgarh P.G. College Ganganagar,
33885,Sharada Devi Degree College Jhansi,
27543,Sri Kumaran B.Ed College Thanjavur,
28577,Unitedworld Institute of Management (UIM) Ahmedabad,
30086,ACCMAN Business School New Delhi,
27370,Aditya Academy of Architecture & Design Bangalore,
27550,Sri Ramachandra College of Allied Health Sciences Chennai,
28578,Sree Veerendra Patil Degree College Bangalore,
28583,Vasistha Degree & PG College Kamareddy,
17147,Shri Jai Narain Misra PG College,
27541,Sri Sundareswari College of Education Srivilliputhur,
28420,ZCOER,
28586,Udhana Citizen Commerce College Surat,
33887,Brahm Shakti School Of Nursing New Delhi,
17604,Dr. DY Patil School of Architecture Charholi Pune,
33889,Saraswathi College of Pharmacy Hapur,
33893,H.R. Institute of Medical Sciences Haridwar,
27555,"Faculty of Nursing, SRIHER Chennai",
32503,IIMT Group of Institutions Aligarh,
27564,Sri Ramachandra Dental College Chennai,
34458,Jhankar Group of Colleges,
28424,IIMT Institute of Engineering and Technology Meerut,
28589,National Degree College Nandyal,
28593,Little Flower Degree College Hyderabad,
32575,MJ College of Pharmacy Bhilai,
28594,Surana College Bangalore,
28599,"Viswam Engineering College Madanapalle: Fees, Admission 2026, Courses, Cutoff, Ranking, Placement",
20339,Birla Institute of Applied Science Nainital,
33890,Mohini Devi Degree College Roorkee,
33891,Gyansthaly Mahavidyalaya Jhansi,
27571,"College of Occupational Therapy, SRM IST Kanchipuram",
33898,Poineer Institute of Pharmacy Bareilly,
17030,Sai P. G. College Barabanki,
21717,Sri Ramanujar Engineering College Chennai,
33897,Sri Venkateswaraa University Chennai,
27418,K.L.N.B.Ed.College Madurai,
33900,CFO Next Bangalore,
33902,Women’s Engineering College Pondicherry,
28596,Lingaraj College Belagavi,
33903,Bamane Institute of Pharmacy Belgaum,
